"AveExpr"	"LogFC_MouseC2C12"	"FDR_MouseC2C12"	"LogFC_RatL6"	"FDR_RatL6"	"LogFC_mean"
"PDCD5"	2.78303298498	-1.87722862441739	3.24965229796015e-13	-4.08415200488276	2.98163275812492e-36	-5.96138062930015
"CRABP2"	2.78078896704742	-1.74834180383259	8.00254117480301e-10	-5.31123046796251	5.88139799996177e-40	-7.0595722717951
"CAVIN2"	2.77813474582399	-1.30538380860777	0.000274355055806678	-4.28036971300423	1.09041418663253e-24	-5.585753521612
"NDUFB7"	2.77318492097002	-2.31192525132123	3.87419799367671e-12	-1.84599060144725	1.00148360325623e-10	-4.15791585276848
"KPNA2"	2.76948159698601	2.70333015271361	1.19553723854749e-11	1.18456468426828	0.000253722690332923	3.88789483698188
"TIMM13"	2.75892046166383	-2.43480410976697	6.79347002344032e-11	-3.05381149774201	1.59641878201614e-17	-5.48861560750898
"PDHA1"	2.74150811205977	-2.32526920472121	1.35298119791685e-27	-1.43164487248132	2.0397063025534e-18	-3.75691407720253
"PDAP1"	2.73952969895029	-1.84781484831251	1.4370171160545e-29	-4.25028243675911	2.84375798584553e-61	-6.09809728507161
"EIF3B"	2.73922403957963	-1.90645748529056	5.05954003365274e-23	-1.6136871343793	2.76790497304205e-22	-3.52014461966986
"WWTR1"	2.73367815602807	1.46791959056011	1.22070337809839e-07	2.31110685885733	1.57284940361859e-16	3.77902644941743
"WDR83OS"	2.72693148956939	-1.14249169904034	5.17861162282656e-05	-1.97217566291558	5.38677846281399e-13	-3.11466736195591
"CTSL"	2.72569388859336	-3.26011372855957	2.75207769344103e-15	-4.49082965490277	2.44297894901055e-25	-7.75094338346234
"CPE"	2.71778351951853	-2.85646984882279	4.75031432932597e-20	-4.74309642047696	3.12545759645869e-38	-7.59956626929975
"AABR07009572.1"	2.70929461269963	2.41862394245894	1.33411039867851e-08	1.78382284617682	0.0297366666407951	4.20244678863576
"ARPC5"	2.70736021855951	-1.40586160289002	8.85468651870296e-08	-2.12158066181864	1.08577550890843e-18	-3.52744226470865
"SHISA5"	2.70495171344125	1.56054380469444	1.82246375007967e-07	1.63557304887282	1.81273318593533e-09	3.19611685356726
"RAB1B"	2.66210590417244	1.0693892059011	1.65310918843573e-05	2.10212841329313	4.36100203305539e-19	3.17151761919424
"MYL2"	2.65644066748168	2.61410511172296	2.12881351226698e-05	7.09557576980228	2.56542014230646e-07	9.70968088152524
"SSR2"	2.65497910282325	2.33452738862329	6.75206317467037e-13	4.1030787398632	2.69682732001329e-29	6.43760612848649
"TSC22D1"	2.64924362861276	-1.32220921093184	3.16268413049717e-05	-2.59662426370257	1.56187626245564e-15	-3.91883347463442
"SEC31A"	2.64601551481476	1.48592248103943	1.6408058659243e-17	3.90026396931584	3.72631947801384e-48	5.38618645035527
"PFN2"	2.64516125054652	4.62262074460943	1.43177818307802e-32	0.999612699119093	6.58770787537019e-06	5.62223344372853
"SCPEP1"	2.64349093040484	-1.96716343759318	1.40147567399796e-06	-3.0226800913374	2.15299335303493e-14	-4.98984352893058
"GRINA"	2.64057752881337	-2.54824858571037	3.50067796647572e-25	-1.16984303338894	1.90641175783186e-11	-3.71809161909931
"OST4"	2.63319251745584	3.37842067149391	2.88346305958893e-08	1.25414695059256	0.0145122302752488	4.63256762208647
"SNRPG"	2.6248811277568	-2.15056567693146	3.61101649188903e-06	-3.13108957838475	2.6531096039813e-12	-5.28165525531622
"CS"	2.62276938141895	2.28116529611857	7.29172435624812e-22	1.62527204929211	3.32748551862441e-17	3.90643734541068
"MPV17"	2.61089070793816	1.57521656421508	3.37289000984669e-06	1.97586004127379	4.21007082861767e-10	3.55107660548887
"NDUFB3"	2.60564096709759	-1.34716341945895	0.000594695025685417	-3.23867224134113	6.00741720857857e-16	-4.58583566080008
"IDH3B"	2.59842087629148	-1.77599784488631	1.39284209862719e-19	-1.26619503922639	1.91384921327618e-17	-3.04219288411271
"NDUFA2"	2.59701073516021	-1.73328735967989	2.49906758493909e-10	-1.52972223992249	1.80846064173369e-10	-3.26300959960239
"FKBP3"	2.59243559678735	-1.20627881044255	0.00165971256616619	-1.74198266427713	5.39314027838965e-07	-2.94826147471968
"GLUD1"	2.59205769508785	-1.07876671895896	9.09617982334653e-07	-2.89375959351028	3.22824647552447e-27	-3.97252631246924
"POSTN"	2.58275444443213	2.67910556521384	1.81496203379583e-06	4.21359705263464	1.33416765013248e-14	6.89270261784848
"COX7B"	2.57728233157975	-1.22421237189031	0.00545712820345017	-3.99855753782389	2.69310681729705e-22	-5.2227699097142
"YPEL5"	2.57694109234336	2.27733012155982	3.97539545291263e-26	1.4916003977996	4.76630994416682e-22	3.76893051935941
"PRDX6B"	2.57255161374715	6.38982499346552	6.00724467977165e-39	2.09144241144638	1.33899594470587e-13	8.4812674049119
"DES"	2.56623493101362	2.55298974025816	2.45079107485955e-12	5.41923629844479	6.44849653118977e-34	7.97222603870295
"FH"	2.56411278230622	-2.35057080076171	2.06887840980404e-17	-2.19015662071749	7.10133421381588e-19	-4.5407274214792
"FH1"	2.56411278230622	-2.35057080076171	2.06887840980404e-17	-2.19015662071749	7.10133421381588e-19	-4.5407274214792
"NPTN"	2.56324129856879	1.22499399997233	5.49104643525919e-08	2.15259594181194	3.7347091436483e-20	3.37758994178426
"SNU13"	2.54548167302462	-2.38064645807605	1.10091017647444e-15	-2.37572609908189	1.53624055278895e-18	-4.75637255715794
"PACSIN2"	2.54261271525745	-3.75751645545728	9.43071588024988e-38	-0.533334519393225	2.5623405107195e-05	-4.29085097485051
"NRD1"	2.52770192364757	1.45505503323854	4.87240849802794e-15	1.70321114139197	1.61907992323821e-21	3.1582661746305
"NRDC"	2.52770192364757	1.45505503323854	4.87240849802794e-15	1.70321114139197	1.61907992323821e-21	3.1582661746305
"SMPD1"	2.52469018887196	-1.38803833551613	1.23979383636215e-07	-2.01760167315852	2.47086666840897e-15	-3.40564000867465
"NDUFB6"	2.52017540482039	-2.47566242319956	6.15919991264992e-10	-2.66097299719709	8.77235882097001e-13	-5.13663542039665
"TBCA"	2.51859886062567	-1.35641241863552	1.37062249130541e-11	-3.40395604005886	3.60211781920292e-35	-4.76036845869438
"BICD2"	2.51370867466145	-1.47401174259959	3.77835246017327e-17	-2.72338088599961	3.36694577724849e-40	-4.1973926285992
"FKBP2"	2.51352447718591	-1.14085515890318	4.31066822731801e-07	-2.2092289137732	1.76755160468033e-20	-3.35008407267638
"AABR07045058.1"	2.50911365062154	-1.23739752281586	1.58244040309489e-13	-1.74839576351342	1.59287684754426e-23	-2.98579328632929
"TBRG1"	2.50911365062154	-1.23739752281586	1.58244040309489e-13	-1.74839576351342	1.59287684754426e-23	-2.98579328632929
"YAP1"	2.50698036590865	1.1444144991997	3.16062129876965e-17	2.80265657558001	1.26487803850411e-19	3.94707107477971
"IQGAP1"	2.49509000126116	2.11984068874403	5.47025303835259e-13	1.02715321514727	1.48896313975203e-05	3.1469939038913
"LSM12"	2.49500204817041	1.34615788592688	0.000271997174434838	2.13203653039646	3.57806780564558e-11	3.47819441632334
"ZFP106"	2.48846746855688	2.52842272858134	2.33425015557153e-15	3.43426542901697	8.26374752106878e-26	5.96268815759832
"ZNF106"	2.48846746855688	2.52842272858134	2.33425015557153e-15	3.43426542901697	8.26374752106878e-26	5.96268815759832
"SNRPE"	2.48804449528996	-2.85554531474956	3.9414586895457e-13	-4.09275764479857	2.62355910728249e-23	-6.94830295954813
"CLTC"	2.4856213594669	1.71219416616382	8.54537101469473e-10	3.8137000626354	2.31197304722557e-29	5.52589422879923
"CDV3"	2.47493450456596	3.29563430356294	4.64852114515494e-28	1.03988733957456	9.88163242348925e-08	4.3355216431375
"AC004556.1"	2.4733097614739	-1.36747679289773	7.13336278656215e-10	-2.16900022545983	1.04455684649377e-20	-3.53647701835756
"PA2G4"	2.46569682753382	1.92529238591068	1.25364899765371e-06	1.73778411414826	6.11662825264837e-07	3.66307650005894
"CKAP4"	2.46470709463112	1.71940898331034	5.35613746166345e-17	1.58495315105636	3.3810004188052e-18	3.3043621343667
"STARD7"	2.45990930833593	2.53867484683414	1.30545299011e-23	2.0273376773378	2.0359883539728e-21	4.56601252417194
"SEM1"	2.45934924333204	-3.99390022628936	1.65262406992363e-14	-4.27884497889483	8.94982236334802e-19	-8.27274520518419
"SERPINB6A"	2.45894666697217	-1.63435463963171	1.63343172742263e-17	-1.87461004480315	1.43249806580713e-25	-3.50896468443485
"HACD1"	2.45808637197228	-4.16293881945199	1.68576078272742e-34	-2.89026459103992	1.36848677797583e-31	-7.05320341049191
"PSMA5"	2.45561280087163	-2.14932609270614	4.28690067938533e-08	-2.99690096976635	2.49993769744136e-15	-5.14622706247249
"KRTCAP2"	2.45488208393298	-2.09701716925299	6.67326258522606e-18	-1.23739806746227	1.02452231011922e-10	-3.33441523671526
"ATP6V0B"	2.45298440645537	-2.40449644298883	6.22472649801958e-20	-1.39600441963317	7.42933448476919e-12	-3.80050086262201
"TSPAN14"	2.45240086791207	-1.66347729039675	1.36698794269285e-05	-2.03612112772337	1.34847385092854e-10	-3.69959841812012
"NUCKS1"	2.45128796400119	2.54154738940167	7.07549821205343e-37	1.57751547737789	1.79190569533481e-26	4.11906286677956
"U2AF1"	2.45085202311522	-1.24317347234277	9.94731617933901e-08	-1.94501882686906	5.01012494402693e-17	-3.18819229921184
"U2AF1L5"	2.45085202311522	-1.24317347234277	9.94731617933901e-08	-1.94501882686906	5.01012494402693e-17	-3.18819229921184
"DNAJC8"	2.44790836385936	-2.07740647912882	1.50939427582747e-24	-1.87643884990199	1.54653703067356e-25	-3.9538453290308
"COPS5"	2.4397439463224	-1.44049659998573	3.44306469982517e-05	-2.22585859827505	2.74434923254078e-11	-3.66635519826078
"TNPO1"	2.43777700374523	1.16619964763738	3.41815846821226e-11	3.474606182089	2.1327926310453e-42	4.64080582972639
"LAMC1"	2.42893379543373	3.57355169738985	4.98204709909119e-24	4.07386844008658	6.53719621447218e-34	7.64742013747643
"PPP6C"	2.41928743159407	1.43729688451913	3.11944571166309e-07	1.6615458308468	9.99523493644855e-11	3.09884271536592
"SH3BGRL"	2.41766283369085	1.9469879393866	1.15101152545717e-11	1.49342251470875	1.83846867006801e-09	3.44041045409535
"COPS9"	2.41444310338631	-1.26481963989284	1.72092814440057e-09	-3.84470407765754	3.41457264928339e-39	-5.10952371755037
"STAM"	2.41262548269626	1.72489966880296	2.98405833545942e-12	3.21202918295478	2.81849446498957e-10	4.93692885175774
"PSMD6"	2.41031134470449	-1.42334930448128	1.86670603926823e-19	-2.77951422028678	1.16521001751299e-42	-4.20286352476806
"PHLDA3"	2.40698765845203	-2.11041401206705	1.00854691202687e-13	-1.69666096607603	2.73132844100704e-12	-3.80707497814308
"COMMD3"	2.40613363190864	-1.40711575342202	6.21546937905228e-05	-2.71222544735908	5.80790120635978e-17	-4.1193412007811
"STAU1"	2.39546810664362	2.66916259463497	1.95155736542139e-14	1.68120835966417	5.21560299948599e-09	4.35037095429914
"CCT6A"	2.39403283136109	-4.51152764533923	6.48971302353571e-10	-4.54797403137442	4.13412981375494e-14	-9.05950167671365
"FTO"	2.39327186429865	1.74741824186829	3.44907057250736e-10	1.32814531852192	2.26322097912556e-08	3.07556356039021
"LAMB1"	2.39251916016793	3.21699716884823	3.26935443548209e-20	1.00239258628142	4.95445145150502e-05	4.21938975512965
"B4GALT5"	2.39124396100837	2.99029636649908	9.33522982004672e-20	1.43506500039393	7.12559123277654e-11	4.425361366893
"HPRT"	2.38643593648867	-2.21206874866347	7.51157725844887e-19	-2.59911180577098	2.23423468851686e-26	-4.81118055443446
"HPRT1"	2.38643593648867	-2.21206874866347	7.51157725844887e-19	-2.59911180577098	2.23423468851686e-26	-4.81118055443446
"BRI3"	2.38514953071418	-2.48132363054189	1.1979066393348e-20	-2.75104965983184	6.65791743117532e-27	-5.23237329037373
"SMURF2"	2.37980483847562	1.37700144541935	2.2825573415216e-09	1.95201160815916	2.79536044923586e-20	3.32901305357851
"SRM"	2.3701032874128	1.65353123458036	1.61939350367654e-12	1.89767201199654	8.14856843523664e-18	3.5512032465769
"TIMMDC1"	2.3684873028429	3.24780952462199	9.6076457553689e-35	2.52791351421618	4.15509580988139e-35	5.77572303883818
"FAM114A1"	2.35925550870391	1.36076636363703	3.29347485575854e-11	1.83408923367442	3.51035584764486e-22	3.19485559731145
"DNAJB4"	2.35893400166343	2.33512626406753	4.45074501756524e-19	0.966180808328823	1.03205629056853e-07	3.30130707239635
"PRDX2"	2.35706547662031	-1.67259974583233	2.88298636597433e-17	-4.01964381152456	2.88656488333241e-46	-5.69224355735689
"ZFP706"	2.34870797564593	-2.35447414446051	1.77606164211012e-21	-2.51587481308329	2.48164590437866e-26	-4.8703489575438
"ZNF706"	2.34870797564593	-2.35447414446051	1.77606164211012e-21	-2.51587481308329	2.48164590437866e-26	-4.8703489575438
"NCOA4"	2.34115029281897	2.49176081439868	3.33754452565302e-14	1.21336472214698	3.7136224917221e-06	3.70512553654565
"NDUFS1"	2.32914351452844	-1.40235357301097	2.67481357540454e-09	-1.42703660403276	1.71644361025573e-11	-2.82939017704373
"UTP4"	2.32713177277675	1.49004023281347	8.7417658165567e-09	1.70110409819087	1.02849892145188e-12	3.19114433100434
"TSEN34"	2.32297125401243	-1.72085600274154	6.72644406607162e-09	-2.83674188867032	1.89091473096059e-20	-4.55759789141186
"TSEN34L1"	2.32297125401243	-1.72085600274154	6.72644406607162e-09	-2.83674188867032	1.89091473096059e-20	-4.55759789141186
"SSR1"	2.32209740478781	2.47303075553335	4.80433616170201e-18	2.04069977810749	7.39331096638758e-17	4.51373053364084
"GLIPR1"	2.31888045274807	5.36858252567355	7.8405370939851e-43	1.22594097565683	1.92200373023294e-12	6.59452350133038
"NDUFS8"	2.30746483768766	-2.38499100773371	2.42709371961939e-33	-1.06884038450025	2.27827980852551e-19	-3.45383139223396
"EIF4A2"	2.30330688185969	-3.79670721061784	1.90099414748307e-18	-2.69607760566827	3.10257764997336e-14	-6.49278481628611
"MYL9"	2.30005747581499	1.9710321679431	1.21904416780372e-10	2.41109382912856	1.2573347537604e-16	4.38212599707166
"RAB5C"	2.29422033421731	2.41862394245894	1.538536364676e-12	2.14770113792539	8.10524900596977e-13	4.56632508038433
"MRC2"	2.2896314003932	1.86568224773606	3.96502950571447e-14	1.99374740920216	2.94061111625745e-18	3.85942965693822
"IFI27"	2.28414223955418	-3.7756705138303	6.83627179324422e-33	-5.08354081708266	5.59683348645934e-47	-8.85921133091296
"JUND"	2.27795720187499	-3.49182386503492	7.17817049140348e-38	-0.914912779363517	1.46180789148149e-09	-4.40673664439844
"MAP1LC3A"	2.27194874830572	-3.06444093529236	5.88312015928532e-22	-2.06336314193728	4.2498991384728e-16	-5.12780407722964
"BC031181"	2.26952001512599	-1.27222497727011	2.57543255747227e-08	-1.80075006216391	5.17003233211787e-16	-3.07297503943402
"RGD1562987"	2.26952001512599	-1.27222497727011	2.57543255747227e-08	-1.80075006216391	5.17003233211787e-16	-3.07297503943402
"AC073610.2"	2.26702492709861	2.87702092710151	1.46512106975803e-40	2.14496484000911	3.67312392661587e-35	5.02198576711063
"OS9"	2.26584678689473	1.8323505909884	1.9167981514953e-16	2.23989075425083	1.97543452246656e-24	4.07224134523923
"GM16381"	2.26094080663163	4.95672323766322	5.58424582548251e-21	0.737295203631999	4.37490063735843e-05	5.69401844129522
"GM2001"	2.26094080663163	4.95672323766322	5.58424582548251e-21	0.737295203631999	4.37490063735843e-05	5.69401844129522
"TMX2"	2.25848096352043	1.15783416325658	2.84297173643351e-06	2.58991734504818	1.38212251678747e-06	3.74775150830475
"ADAM9"	2.25038184691783	0.83962576261899	0.0180511294703273	3.3029804498692	2.35957548982303e-18	4.14260621248819
"MBNL1"	2.24596834338975	1.12216131743029	0.0269558503538083	3.17587077776437	0.00388130586324169	4.29803209519466
"WARS"	2.22888519363696	1.81557609809636	9.27996686899631e-09	1.92734360466843	1.73126407132755e-11	3.74291970276479
"COPS7A"	2.22273426776369	1.76870092296789	1.42111836422685e-23	1.34539181565981	9.31157561348323e-20	3.1140927386277
"ADSS"	2.22258670012351	-1.39619920681659	9.10416666233456e-08	-1.9229430491965	1.57852745895218e-14	-3.31914225601309
"LGALS3BP"	2.2207567596419	2.72129925147817	4.21576715043135e-20	1.82594974030366	1.61325752440214e-14	4.54724899178183
"IFITM3"	2.22066176126634	2.98483300577047	3.98799726420012e-24	3.73836415114349	1.46257080398323e-34	6.72319715691397
"TIMM17A"	2.21945407598523	-1.85284486179444	5.85721468127742e-18	-1.8401702965547	5.76253755470725e-21	-3.69301515834914
"GM43738"	2.21564409703419	-1.90811346019992	4.17059542930912e-09	-3.76582961331444	1.83899495713793e-25	-5.67394307351436
"AABR07027088.1"	2.2156026550096	2.01404997909488	5.26112502508753e-09	2.82127131679765	4.01498716652335e-05	4.83532129589254
"COPS8"	2.2137488899076	-1.64972319258667	4.84227475334134e-19	-2.91801253661279	7.20733541848198e-39	-4.56773572919947
"DHCR24"	2.20661164786762	2.37755814868509	3.97888955289002e-09	1.48750572705195	8.74943842350996e-07	3.86506387573704
"ETFB"	2.20290220669288	-1.12378040453087	7.40049414524521e-06	-1.83595941991464	5.31675929804786e-14	-2.9597398244455
"GM45233"	2.20290220669288	-1.12378040453087	7.40049414524521e-06	-1.83595941991464	5.31675929804786e-14	-2.9597398244455
"ITGA6"	2.20257124010578	3.88882273389944	4.18472444242521e-19	1.90086911271292	6.96348620702118e-09	5.78969184661236
"GNG12"	2.19073978020064	1.93675863245228	3.10276594847356e-11	2.60790565883867	1.26871938254024e-19	4.54466429129095
"HGS"	2.18996033917756	-2.4612999385549	4.70262870895922e-16	-1.8077616270449	8.13194127783242e-13	-4.2690615655998
"LOXL1"	2.18928811492922	2.01186220644877	1.85737271538259e-10	2.06786331625976	4.80494040546942e-13	4.07972552270852
"SWI5"	2.1877054453809	-2.41967179250944	1.11684930167431e-12	-2.83367011590391	1.78966986383788e-18	-5.25334190841335
"SUCLG1"	2.18663521039922	-2.1314562047787	2.87992860107376e-12	-2.61324882564463	5.97176089614871e-19	-4.74470503042333
"CCDC6"	2.1848514633681	2.36799273309982	1.82269500891912e-13	5.87341653989744	9.32811131791579e-16	8.24140927299726
"CDC42"	2.18261856380252	-2.20283531673138	1.57429118307375e-12	-1.00369148857171	4.93460851323364e-05	-3.20652680530308
"KPNA3"	2.17954843327152	1.59312673364522	3.81578384431695e-07	5.30872473354619	2.38889815156695e-12	6.90185146719141
"GTF2H5"	2.16791184589148	-1.14000072888712	3.46540915486323e-07	-2.95163783061734	6.80610826126706e-31	-4.09163855950446
"FABP3"	2.16695622791062	2.70733183356042	7.58462286481315e-16	2.44271988213426	1.55523300982626e-16	5.15005171569468
"SERPINE2"	2.16693059852195	4.46389197740387	5.442483290262e-23	3.78269035615332	2.77602708393815e-22	8.24658233355719
"GM21981"	2.16394753576919	-2.45923972286918	0.0001849009035641	-3.84494352046483	8.19119771934608e-12	-6.30418324333401
"NCL"	2.16249091745981	-3.23301505715724	5.82541107261568e-23	-4.83578161317936	1.13127129109031e-37	-8.0687966703366
"LTBP2"	2.16114947073881	3.36437970427206	8.76818967951197e-17	2.89609879208478	1.65510354405486e-16	6.26047849635684
"SFR1"	2.15565041383823	-5.10543649097291	1.9373374191578e-23	-5.3659192243038	1.44530714788966e-28	-10.4713557152767
"TGFB3"	2.15229279433593	-2.90238526482197	1.77134558120217e-27	-2.2621926043762	1.80195158983003e-24	-5.16457786919818
"TXNRD1"	2.15187571459479	1.62703623637257	2.17708127743472e-05	1.4132916334838	2.40036361224699e-05	3.04032786985637
"MID1IP1"	2.14556023624728	-1.65043391715583	7.43099480981357e-16	-1.36434221517805	8.68630607174204e-15	-3.01477613233388
"ZCRB1"	2.13949831286763	2.30876305675917	1.57589321013308e-16	0.92246571422043	1.20948449548418e-05	3.2312287709796
"GNS"	2.13283773811245	2.1985318579731	4.52953470594506e-11	2.9125156076143	5.37195959852392e-19	5.11104746558739
"RGD1308134"	2.13241205817402	2.75339980892866	2.46605860327414e-46	0.864136740375268	2.91286487778627e-17	3.61753654930393
"ALDH3A1"	2.13143657687427	-1.41586676318633	1.89692200554393e-09	-6.7536774495579	5.03597685260619e-54	-8.16954421274423
"HES6"	2.12960253412892	-1.14313809552206	1.51178040370392e-06	-2.75259001095583	1.47915228983621e-24	-3.89572810647789
"SRSF11"	2.12858823633801	2.41854336965033	2.09306345628055e-26	1.2402796663841	4.08721269249027e-14	3.65882303603443
"CDH11"	2.12070057580599	3.02838035080115	5.76670196185164e-08	1.18934958519501	0.0100482234770627	4.21772993599616
"ATP13A3"	2.11954298522644	0.696014164413362	0.0140610970352464	5.09216979627042	4.21186218465983e-12	5.78818396068378
"EIF5"	2.11697664854324	-1.00204757646522	0.00038507045469429	-3.01340953066528	8.66612860581883e-22	-4.0154571071305
